location,origin_date,target_date,output_type,output_type_id,value,target
Cal_S,2026-06-30,2026-07-31,quantile,0.01,0.0,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.05,0.0,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.1,0.0,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.15,0.0,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.2,1.3359390927697505,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.25,2.4331178665161146,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.3,3.5677813787824793,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.35,4.462775984162527,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.4,4.70959005224353,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.45,4.77954326285158,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.5,4.839364491403103,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.55,4.899480276627892,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.6,4.969531672793698,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.65,5.1955709578762885,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.7,5.97956228672908,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.75,7.01706157624722,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.8,8.20461817468827,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.85,9.734458055215315,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.9,11.58909589897678,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.95,17.128332949751897,WNV cases
Cal_S,2026-06-30,2026-07-31,quantile,0.99,25.692499424627847,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.01,0.0,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.05,0.0,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.1,1.2570778019115787,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.15,3.685382686560878,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.2,5.449599216761986,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.25,6.829857587814333,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.3,8.178514974407358,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.35,9.20248506439481,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.4,9.37147421525401,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.45,9.375737076524512,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.5,9.379265882074833,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.55,9.382796297545282,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.6,9.387059695455825,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.65,9.536657284972723,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.7,10.429627272511205,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.75,11.577867507934576,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.8,12.62959159285481,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.85,13.982218175295975,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.9,16.297160297030615,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.95,22.501336879069378,WNV cases
LAO_G,2026-06-30,2026-07-31,quantile,0.99,33.75200531860406,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.01,0.0,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.05,0.0,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.1,0.0,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.15,0.37023392932113103,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.2,1.9489742378838275,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.25,3.0573763847351083,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.3,3.8980230606089874,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.35,4.505882822368019,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.4,4.745602098684433,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.45,4.853028198764417,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.5,4.947727620601654,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.55,5.0415173360375745,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.6,5.148640200650452,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.65,5.41138640278765,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.7,6.133392755858665,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.75,7.073335409164433,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.8,8.065189564391572,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.85,9.413368007051616,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.9,11.734858620596317,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.95,17.659513007342,WNV cases
ScV_N,2026-06-30,2026-07-31,quantile,0.99,26.489269511013,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.01,0.0,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.05,0.0,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.1,0.7594845926253075,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.15,2.8442438310334968,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.2,4.345634911530704,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.25,5.413537323474885,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.3,6.243013697164625,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.35,6.854121275245638,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.4,7.129347055368864,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.45,7.267500619004102,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.5,7.390938580036163,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.55,7.5141875979299195,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.6,7.652278180519057,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.65,7.931196179917806,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.7,8.558711996961149,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.75,9.397850513458256,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.8,10.426377750670008,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.85,11.851398700773835,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.9,13.903993741507662,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.95,19.66266148647101,WNV cases
ScV_S,2026-06-30,2026-07-31,quantile,0.99,29.493992229706514,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.01,0.0,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.05,0.0,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.1,0.20044534467376973,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.15,2.4424186562058354,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.2,4.006977851714249,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.25,5.060423992574216,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.3,5.800342154430257,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.35,6.3278227296282,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.4,6.584723751309924,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.45,6.722934355261484,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.5,6.847354561090469,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.55,6.970376020658236,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.6,7.108120375856057,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.65,7.382732075289139,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.7,7.993990126649261,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.75,8.830459117889408,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.8,9.927302065749894,WNV cases
SnJ_N,2026-06-30,2026-07-31,quantile,0.85,11.488721771880272,WNV cases
