location,origin_date,target_date,output_type_id,value,output_type,target
Cal_S,2026-05-31,2026-06-30,0.01,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.05,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.1,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.15,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.2,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.25,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.3,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.35,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.4,0.5,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.45,0.5,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.5,0.5,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.55,0.5,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.6,0.5684748791529011,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.65,0.6619984753315735,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.7,1.2555220715102462,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.75,1.4301313885477984,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.8,1.5682316713766649,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.85,2.213475036461625,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.9,2.38608653626395,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.95,3.162435509968455,quantile,WNV cases
Cal_S,2026-05-31,2026-06-30,0.99,4.945483517280509,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.01,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.05,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.1,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.15,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.2,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.25,0.0,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.3,0.1784260043965467,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.35,0.6683840864082895,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.4,0.912641340755837,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.45,1.038523805799257,quantile,WNV cases
Cal_S,2026-05-31,2026-07-31,0.5,1.245643924190314,quantile,WNV cases
